cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,mean,log-defined,CS,Gauss-Newton,0.2,False,True,False,LT,-17.21,0.214,0.348,0.156
0.2,10,mean,log-defined,CS,Gauss-Newton,0.2,False,True,False,ID,-15.512,0.201,0.434,0.146
0.2,10,mean,log-defined,CS,Gauss-Newton,0.2,False,True,False,LS,-17.302,0.215,0.323,0.159
