cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,log-defined,FSlin,ROPE,0.01,True,True,False,LT,-0.993,0.072,-0.166,0.221
0.3,30,closest,log-defined,FSlin,ROPE,0.01,True,True,False,ID,-2.418,0.09,-0.296,0.222
0.3,30,closest,log-defined,FSlin,ROPE,0.01,True,True,False,LS,-1.074,0.072,-0.198,0.224
