Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,closest,observed,FSlin,ROPE,0.07,True,False,False,LT,-4.538,0.206,0.178,0.122,0.232,0.148,0.0218624837391574
2.5,closest,observed,FSlin,ROPE,0.07,True,False,False,ID,-8.416,0.267,0.24,0.154,0.822,0.071,0.0218624837391574
2.5,closest,observed,FSlin,ROPE,0.07,True,False,False,LS,-6.322,0.233,0.192,0.144,0.501,0.114,0.0218624837391574
