cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSlin,Gauss-Newton,0.01,False,True,True,LT,-6.936,0.239,0.333,0.139
0.3,20,closest,FSlin,Gauss-Newton,0.01,False,True,True,ID,-11.292,0.299,0.526,0.116
0.3,20,closest,FSlin,Gauss-Newton,0.01,False,True,True,LS,-8.251,0.258,0.242,0.15
