cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,closest,CS,Gauss-Newton,0.07,True,True,False,LT,-16.687,0.208,0.434,0.144
0.2,20,closest,CS,Gauss-Newton,0.07,True,True,False,ID,-14.652,0.197,0.506,0.138
0.2,20,closest,CS,Gauss-Newton,0.07,True,True,False,LS,-16.818,0.207,0.41,0.146
