cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,observed,CS,ROPE,0.2,True,False,False,LT,-4.648,0.21,-1.065,0.267
0.3,30,closest,observed,CS,ROPE,0.2,True,False,False,ID,-8.262,0.27,-1.582,0.308
0.3,30,closest,observed,CS,ROPE,0.2,True,False,False,LS,-5.957,0.232,-1.328,0.284
