cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LT,-16.673,0.212,0.144,0.183
0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,ID,-15.525,0.212,0.181,0.18
0.3,20,mean,FSlin,Gauss-Newton,0.07,False,False,False,LS,-16.548,0.212,0.137,0.184
