cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,LT,-15.826,0.207,0.586,0.122
0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,ID,-12.874,0.19,0.71,0.102
0.4,20,FSlin,Gauss-Newton,0.2,False,True,False,LS,-15.442,0.204,0.603,0.119
