cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,CS,ROPE,0.2,False,True,False,LT,-4.377,0.201,0.097,0.163
0.3,30,CS,ROPE,0.2,False,True,False,ID,-7.893,0.258,0.691,0.098
0.3,30,CS,ROPE,0.2,False,True,False,LS,-5.7,0.224,0.442,0.13
