cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,mean,FSlin,Gauss-Newton,0.2,True,False,True,LT,-7.137,0.246,-1.406,0.297
0.4,30,mean,FSlin,Gauss-Newton,0.2,True,False,True,ID,-9.078,0.276,-1.772,0.324
0.4,30,mean,FSlin,Gauss-Newton,0.2,True,False,True,LS,-7.058,0.246,-1.52,0.301
