cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,CS,ROPE,0.2,False,False,True,LT,-17.39,0.212,-0.26,0.22
0.3,30,closest,CS,ROPE,0.2,False,False,True,ID,-12.798,0.188,-0.131,0.209
0.3,30,closest,CS,ROPE,0.2,False,False,True,LS,-16.592,0.206,-0.209,0.215
