cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,CS,Gauss-Newton,0.2,False,True,False,LT,-17.604,0.208,0.406,0.148
0.2,20,CS,Gauss-Newton,0.2,False,True,False,ID,-15.805,0.205,0.487,0.14
0.2,20,CS,Gauss-Newton,0.2,False,True,False,LS,-17.809,0.21,0.386,0.152
