cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,LT,-8.18,0.264,0.006,0.173
0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,ID,-9.894,0.293,0.851,0.066
0.2,10,closest,FSeq,Gauss-Newton,0.07,True,False,True,LS,-7.942,0.258,0.288,0.144
