cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,FSeq,Gauss-Newton,0.2,True,True,True,LT,-19.421,0.226,0.307,0.156
0.4,30,FSeq,Gauss-Newton,0.2,True,True,True,ID,-17.962,0.218,0.372,0.155
0.4,30,FSeq,Gauss-Newton,0.2,True,True,True,LS,-19.44,0.224,0.296,0.157
