cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,observed,CS,ROPE,0.2,False,False,False,LT,-0.806,0.068,0.005,0.196
0.3,20,mean,observed,CS,ROPE,0.2,False,False,False,ID,-2.294,0.092,-0.106,0.203
0.3,20,mean,observed,CS,ROPE,0.2,False,False,False,LS,-0.922,0.068,-0.03,0.198
