Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,log,FSeq,Gauss-Newton,0.01,False,False,False,LT,-9.658,0.277,0.24,0.224,0.106,0.16,0.94971469797563
2.5,mean,log,FSeq,Gauss-Newton,0.01,False,False,False,ID,-13.329,0.318,0.298,0.256,0.21,0.148,0.94971469797563
2.5,mean,log,FSeq,Gauss-Newton,0.01,False,False,False,LS,-11.037,0.291,0.255,0.239,-0.074,0.176,0.94971469797563
