cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSlin,ROPE,0.2,False,True,False,LT,-4.167,0.194,0.388,0.137
0.4,10,closest,FSlin,ROPE,0.2,False,True,False,ID,-8.065,0.256,0.826,0.075
0.4,10,closest,FSlin,ROPE,0.2,False,True,False,LS,-5.802,0.223,0.608,0.108
