cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,CS,ROPE,0.07,False,False,True,LT,-3.0,0.168,-0.908,0.234
0.3,10,CS,ROPE,0.07,False,False,True,ID,-5.062,0.215,-0.052,0.175
0.3,10,CS,ROPE,0.07,False,False,True,LS,-2.114,0.15,-0.196,0.186
