cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,mean,FSeq,ROPE,0.2,False,False,True,LT,-2.492,0.166,-0.542,0.237
0.4,10,mean,FSeq,ROPE,0.2,False,False,True,ID,-5.158,0.218,-0.983,0.264
0.4,10,mean,FSeq,ROPE,0.2,False,False,True,LS,-1.784,0.146,-0.496,0.23
