cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,log-defined,FSlin,ROPE,0.07,True,False,True,LT,-17.566,0.224,-0.595,0.249
0.3,20,closest,log-defined,FSlin,ROPE,0.07,True,False,True,ID,-15.608,0.217,-0.563,0.248
0.3,20,closest,log-defined,FSlin,ROPE,0.07,True,False,True,LS,-16.687,0.22,-0.542,0.244
