cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,CS,ROPE,0.2,True,False,False,LT,0.003,0.052,-0.037,0.2
0.4,20,CS,ROPE,0.2,True,False,False,ID,-1.928,0.085,-0.207,0.208
0.4,20,CS,ROPE,0.2,True,False,False,LS,0.018,0.052,-0.07,0.202
