cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,log-defined,CS,ROPE,0.07,True,True,False,LT,-1.443,0.075,-0.374,0.23
0.2,10,closest,log-defined,CS,ROPE,0.07,True,True,False,ID,-3.078,0.098,-0.484,0.237
0.2,10,closest,log-defined,CS,ROPE,0.07,True,True,False,LS,-1.524,0.076,-0.401,0.23
