cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,observed,FSlin,ROPE,0.2,False,True,True,LT,-6.578,0.237,-0.617,0.257
0.2,10,closest,observed,FSlin,ROPE,0.2,False,True,True,ID,-10.35,0.292,-1.186,0.29
0.2,10,closest,observed,FSlin,ROPE,0.2,False,True,True,LS,-6.74,0.239,-0.698,0.266
