cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,observed,FSlin,ROPE,0.2,False,False,True,LT,-2.976,0.174,-0.869,0.261
0.2,30,closest,observed,FSlin,ROPE,0.2,False,False,True,ID,-5.403,0.223,-1.178,0.288
0.2,30,closest,observed,FSlin,ROPE,0.2,False,False,True,LS,-2.36,0.16,-0.8,0.255
