Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,log,FSeq,Gauss-Newton,0.2,True,False,True,LT,-15.942,0.206,0.176,0.187,0.736,0.093,0.9490837959954096
0.5,mean,log,FSeq,Gauss-Newton,0.2,True,False,True,ID,-14.156,0.194,0.162,0.174,0.871,0.068,0.9490837959954096
0.5,mean,log,FSeq,Gauss-Newton,0.2,True,False,True,LS,-15.888,0.206,0.174,0.185,0.74,0.094,0.9490837959954096
