Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,LT,-5.682,0.226,0.185,0.147,0.216,0.156,0.8852258385895297
2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,ID,-9.006,0.268,0.236,0.156,0.959,0.035,0.8852258385895297
2.5,mean,observed,FSeq,Gauss-Newton,0.2,False,False,False,LS,-6.136,0.234,0.187,0.154,0.494,0.126,0.8852258385895297
