cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,mean,log-defined,FSlin,ROPE,0.01,False,False,False,LT,-4.524,0.198,-0.92,0.255
0.3,30,mean,log-defined,FSlin,ROPE,0.01,False,False,False,ID,-8.82,0.266,-1.444,0.304
0.3,30,mean,log-defined,FSlin,ROPE,0.01,False,False,False,LS,-6.3,0.229,-1.292,0.278
