cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LT,-14.996,0.199,0.7,0.101
0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,ID,-12.476,0.186,0.833,0.08
0.3,20,mean,FSlin,Gauss-Newton,0.07,True,True,False,LS,-14.701,0.197,0.716,0.098
