cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,FSlin,ROPE,0.07,False,True,False,LT,-4.935,0.212,0.216,0.153
0.2,30,closest,FSlin,ROPE,0.07,False,True,False,ID,-8.063,0.261,0.801,0.076
0.2,30,closest,FSlin,ROPE,0.07,False,True,False,LS,-6.014,0.236,0.492,0.123
