cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,CS,ROPE,0.2,True,True,True,LT,-19.588,0.228,-0.55,0.24
0.3,30,CS,ROPE,0.2,True,True,True,ID,-17.322,0.212,-0.398,0.226
0.3,30,CS,ROPE,0.2,True,True,True,LS,-18.932,0.224,-0.5,0.238
