cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,closest,FSlin,ROPE,0.2,False,False,False,LT,-4.392,0.198,0.024,0.169
0.4,20,closest,FSlin,ROPE,0.2,False,False,False,ID,-7.348,0.25,0.742,0.09
0.4,20,closest,FSlin,ROPE,0.2,False,False,False,LS,-5.45,0.217,0.43,0.132
