cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,CS,Gauss-Newton,0.07,True,True,True,LT,-15.94,0.202,0.492,0.135
0.3,20,closest,CS,Gauss-Newton,0.07,True,True,True,ID,-13.795,0.191,0.578,0.127
0.3,20,closest,CS,Gauss-Newton,0.07,True,True,True,LS,-15.904,0.202,0.468,0.138
