Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,closest,observed,FSlin,Gauss-Newton,0.07,True,False,True,LT,-7.466,0.254,0.216,0.17,-0.008,0.174,0.9782949190798462
0.5,closest,observed,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.513,0.286,0.252,0.162,0.883,0.057,0.9782949190798462
0.5,closest,observed,FSlin,Gauss-Newton,0.07,True,False,True,LS,-7.389,0.252,0.214,0.17,0.288,0.144,0.9782949190798462
