cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,mean,FSlin,ROPE,0.07,False,False,True,LT,-2.426,0.166,-0.497,0.239
0.2,10,mean,FSlin,ROPE,0.07,False,False,True,ID,-4.882,0.211,-0.846,0.258
0.2,10,mean,FSlin,ROPE,0.07,False,False,True,LS,-1.846,0.148,-0.394,0.23
