cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,observed,CS,ROPE,0.2,True,True,True,LT,-2.388,0.16,-0.734,0.252
0.3,20,mean,observed,CS,ROPE,0.2,True,True,True,ID,-4.57,0.209,-0.984,0.274
0.3,20,mean,observed,CS,ROPE,0.2,True,True,True,LS,-1.598,0.14,-0.662,0.242
