Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,closest,log,FSeq,Gauss-Newton,0.07,True,False,True,LT,-14.582,0.198,0.172,0.2,0.862,0.068,0.9757169016842864
0.5,closest,log,FSeq,Gauss-Newton,0.07,True,False,True,ID,-12.399,0.18,0.155,0.183,0.98,0.026,0.9757169016842864
0.5,closest,log,FSeq,Gauss-Newton,0.07,True,False,True,LS,-14.452,0.197,0.168,0.199,0.865,0.068,0.9757169016842864
