cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,log-defined,CS,Gauss-Newton,0.07,True,False,True,LT,-15.764,0.202,0.47,0.142
0.2,30,closest,log-defined,CS,Gauss-Newton,0.07,True,False,True,ID,-13.535,0.191,0.546,0.133
0.2,30,closest,log-defined,CS,Gauss-Newton,0.07,True,False,True,LS,-15.7,0.202,0.439,0.146
