cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,mean,CS,Gauss-Newton,0.01,True,False,True,LT,-6.688,0.24,-1.568,0.302
0.4,10,mean,CS,Gauss-Newton,0.01,True,False,True,ID,-8.884,0.272,-2.038,0.328
0.4,10,mean,CS,Gauss-Newton,0.01,True,False,True,LS,-7.266,0.247,-1.722,0.308
