cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,FSeq,Gauss-Newton,0.07,True,False,False,LT,-15.861,0.206,0.623,0.114
0.2,30,FSeq,Gauss-Newton,0.07,True,False,False,ID,-14.007,0.196,0.726,0.105
0.2,30,FSeq,Gauss-Newton,0.07,True,False,False,LS,-15.668,0.203,0.62,0.114
