Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,closest,observed,CS,Gauss-Newton,0.07,False,True,False,LT,-5.309,0.214,0.177,0.151,0.174,0.159,0.8777518229574676
2.5,closest,observed,CS,Gauss-Newton,0.07,False,True,False,ID,-7.818,0.254,0.224,0.154,0.956,0.034,0.8777518229574676
2.5,closest,observed,CS,Gauss-Newton,0.07,False,True,False,LS,-6.011,0.23,0.186,0.162,0.44,0.128,0.8777518229574676
