cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,CS,ROPE,0.07,True,True,True,LT,-3.007,0.176,-0.883,0.239
0.4,30,CS,ROPE,0.07,True,True,True,ID,-5.268,0.22,-0.078,0.18
0.4,30,CS,ROPE,0.07,True,True,True,LS,-2.158,0.156,-0.171,0.187
