cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSlin,Gauss-Newton,0.01,False,False,False,LT,-6.844,0.238,0.332,0.14
0.4,10,closest,FSlin,Gauss-Newton,0.01,False,False,False,ID,-11.244,0.298,0.534,0.115
0.4,10,closest,FSlin,Gauss-Newton,0.01,False,False,False,LS,-8.188,0.258,0.249,0.149
