cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,mean,CS,Gauss-Newton,0.07,True,False,True,LT,-16.784,0.21,0.422,0.144
0.4,30,mean,CS,Gauss-Newton,0.07,True,False,True,ID,-14.906,0.199,0.524,0.136
0.4,30,mean,CS,Gauss-Newton,0.07,True,False,True,LS,-16.572,0.21,0.406,0.148
