cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,observed,FSeq,ROPE,0.07,True,True,True,LT,-3.077,0.174,-0.607,0.243
0.2,10,closest,observed,FSeq,ROPE,0.07,True,True,True,ID,-5.641,0.226,-0.946,0.268
0.2,10,closest,observed,FSeq,ROPE,0.07,True,True,True,LS,-2.264,0.157,-0.554,0.232
