Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,LT,-6.642,0.241,0.202,0.154,0.012,0.174,0.9789595271621512
2.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,ID,-9.12,0.279,0.244,0.152,0.902,0.052,0.9789595271621512
2.5,mean,observed,FSlin,Gauss-Newton,0.07,True,False,True,LS,-6.617,0.244,0.201,0.154,0.346,0.142,0.9789595271621512
