Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,log,FSeq,ROPE,0.07,False,False,False,LT,-3.432,0.18,0.154,0.12,0.178,0.146,0.1036549090453561
0.5,mean,log,FSeq,ROPE,0.07,False,False,False,ID,-6.998,0.248,0.218,0.15,0.674,0.098,0.1036549090453561
0.5,mean,log,FSeq,ROPE,0.07,False,False,False,LS,-5.155,0.216,0.171,0.147,0.398,0.129,0.1036549090453561
