cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,LT,-16.989,0.214,0.095,0.184
0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,ID,-15.283,0.205,0.121,0.182
0.2,20,mean,CS,Gauss-Newton,0.01,True,False,False,LS,-16.941,0.212,0.045,0.188
