Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,LT,-4.524,0.198,0.17,0.162,-0.14,0.182,0.2793282167647991
0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,ID,-6.861,0.24,0.204,0.162,0.73,0.087,0.2793282167647991
0.5,mean,observed,FSlin,ROPE,0.01,False,True,False,LS,-6.088,0.23,0.18,0.183,0.132,0.159,0.2793282167647991
