Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,log,FSlin,Gauss-Newton,0.07,False,True,True,LT,-25.239,0.264,0.234,0.178,-1.573,0.308,0.5769236326802298
0.5,mean,log,FSlin,Gauss-Newton,0.07,False,True,True,ID,-24.486,0.263,0.244,0.19,-1.504,0.308,0.5769236326802298
0.5,mean,log,FSlin,Gauss-Newton,0.07,False,True,True,LS,-25.36,0.264,0.234,0.18,-1.588,0.309,0.5769236326802298
