cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,FSlin,Gauss-Newton,0.01,True,True,True,LT,-10.596,0.171,0.751,0.096
0.3,10,FSlin,Gauss-Newton,0.01,True,True,True,ID,-9.928,0.163,0.777,0.092
0.3,10,FSlin,Gauss-Newton,0.01,True,True,True,LS,-10.225,0.168,0.748,0.098
