cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,observed,FSlin,ROPE,0.01,True,False,True,LT,-5.135,0.211,-0.468,0.234
0.2,30,closest,observed,FSlin,ROPE,0.01,True,False,True,ID,-8.734,0.266,-1.0,0.27
0.2,30,closest,observed,FSlin,ROPE,0.01,True,False,True,LS,-5.143,0.215,-0.612,0.239
