cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,LT,-14.835,0.199,0.868,0.067
0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,ID,-12.739,0.184,0.991,0.017
0.2,10,closest,FSeq,Gauss-Newton,0.07,False,False,False,LS,-14.758,0.198,0.87,0.068
