cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,closest,CS,Gauss-Newton,0.2,False,False,True,LT,-17.029,0.206,0.474,0.139
0.4,30,closest,CS,Gauss-Newton,0.2,False,False,True,ID,-14.973,0.2,0.566,0.13
0.4,30,closest,CS,Gauss-Newton,0.2,False,False,True,LS,-17.152,0.208,0.455,0.142
