cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,CS,ROPE,0.01,False,True,False,LT,-0.895,0.071,-0.132,0.202
0.4,10,closest,CS,ROPE,0.01,False,True,False,ID,-1.667,0.083,-0.14,0.207
0.4,10,closest,CS,ROPE,0.01,False,True,False,LS,-0.865,0.07,-0.142,0.204
