cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
<<<<<<< HEAD
0.4,30,closest,observed,FSlin,ROPE,0.2,False,False,False,LT,-3.928,0.19,0.294,0.147
0.4,30,closest,observed,FSlin,ROPE,0.2,False,False,False,ID,-7.676,0.253,0.833,0.069
0.4,30,closest,observed,FSlin,ROPE,0.2,False,False,False,LS,-5.313,0.22,0.568,0.112
=======
0.4,30,closest,Observed,FSlin,ROPE,0.2,False,False,False,LT,-3.928,0.19,0.294,0.147
0.4,30,closest,Observed,FSlin,ROPE,0.2,False,False,False,ID,-7.676,0.253,0.833,0.069
0.4,30,closest,Observed,FSlin,ROPE,0.2,False,False,False,LS,-5.313,0.22,0.568,0.112
>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298
