Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,closest,observed,CS,Gauss-Newton,0.07,False,False,True,LT,-16.087,0.204,0.176,0.138,0.311,0.16,0.9189141854654655
2.5,closest,observed,CS,Gauss-Newton,0.07,False,False,True,ID,-14.246,0.196,0.176,0.13,0.358,0.157,0.9189141854654655
2.5,closest,observed,CS,Gauss-Newton,0.07,False,False,True,LS,-16.329,0.204,0.178,0.139,0.274,0.167,0.9189141854654655
