cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,FSeq,Gauss-Newton,0.07,False,False,False,LT,-6.702,0.242,0.262,0.145
0.2,30,closest,FSeq,Gauss-Newton,0.07,False,False,False,ID,-9.566,0.281,0.989,0.018
0.2,30,closest,FSeq,Gauss-Newton,0.07,False,False,False,LS,-6.956,0.242,0.49,0.122
