cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,LT,-15.633,0.204,0.646,0.11
0.4,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,ID,-13.817,0.193,0.753,0.099
0.4,10,closest,FSeq,Gauss-Newton,0.07,True,True,False,LS,-15.424,0.202,0.646,0.111
