cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,CS,Gauss-Newton,0.07,False,True,True,LT,-16.926,0.208,0.288,0.164
0.2,20,CS,Gauss-Newton,0.07,False,True,True,ID,-15.093,0.201,0.342,0.158
0.2,20,CS,Gauss-Newton,0.07,False,True,True,LS,-17.108,0.21,0.253,0.168
