cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,observed,FSlin,Gauss-Newton,0.07,True,False,False,LT,-14.358,0.196,0.734,0.094
0.3,20,closest,observed,FSlin,Gauss-Newton,0.07,True,False,False,ID,-12.045,0.181,0.859,0.073
0.3,20,closest,observed,FSlin,Gauss-Newton,0.07,True,False,False,LS,-13.827,0.192,0.754,0.091
