cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,closest,FSlin,ROPE,0.07,False,False,True,LT,-16.605,0.212,-0.362,0.227
0.3,10,closest,FSlin,ROPE,0.07,False,False,True,ID,-14.486,0.198,-0.25,0.218
0.3,10,closest,FSlin,ROPE,0.07,False,False,True,LS,-15.338,0.205,-0.288,0.222
