cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,CS,ROPE,0.07,True,True,False,LT,-0.951,0.072,-0.03,0.198
0.3,20,CS,ROPE,0.07,True,True,False,ID,-1.794,0.085,-0.098,0.201
0.3,20,CS,ROPE,0.07,True,True,False,LS,-0.747,0.069,-0.056,0.201
