cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,CS,ROPE,0.01,False,False,True,LT,-16.895,0.216,-0.472,0.236
0.3,10,mean,CS,ROPE,0.01,False,False,True,ID,-16.884,0.216,-0.487,0.242
0.3,10,mean,CS,ROPE,0.01,False,False,True,LS,-16.102,0.211,-0.426,0.232
