Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,closest,log,CS,ROPE,0.01,True,False,True,LT,-13.616,0.194,0.162,0.168,-0.273,0.219,0.8539139408589153
0.5,closest,log,CS,ROPE,0.01,True,False,True,ID,-11.403,0.18,0.142,0.158,-0.206,0.214,0.8539139408589153
0.5,closest,log,CS,ROPE,0.01,True,False,True,LS,-12.952,0.19,0.158,0.163,-0.233,0.215,0.8539139408589153
